camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,max_temp,min_temp,mean_temp,median_temp,treatment,time
none,none,none,none,none,none,none,None,none,none,none,none,none,2795,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2795.csv,WT_2,21.73384137,18.26024861,20.38698747,20.31468961,control,1165
none,none,none,none,none,none,none,None,none,none,none,none,none,2795,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2795.csv,HLP_3,21.96495505,19.7013464,20.67562938,20.64122966,control,1165
none,none,none,none,none,none,none,None,none,none,none,none,none,2795,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2795.csv,WT_3,21.00203422,18.11498249,20.08993839,20.05126797,control,1165
none,none,none,none,none,none,none,None,none,none,none,none,none,2795,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2795.csv,HLP_1,22.28624445,19.52234349,20.92464033,20.93138949,control,1165
,,,,,,,,,,,,,2795,,air,,,18,,control,1165
none,none,none,none,none,none,none,None,none,none,none,none,none,2797,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2797.csv,HLP_1,22.34201815,18.63694643,20.9660326,20.97378223,control,1170
none,none,none,none,none,none,none,None,none,none,none,none,none,2797,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2797.csv,WT_1,21.63563482,19.62262453,20.39833325,20.32179955,control,1170
none,none,none,none,none,none,none,None,none,none,none,none,none,2797,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2797.csv,HLP_2,21.50923005,18.75978813,20.58849226,20.57742445,control,1170
none,none,none,none,none,none,none,None,none,none,none,none,none,2797,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2797.csv,WT_2,21.73384137,18.30378689,20.43345939,20.35023433,control,1170
none,none,none,none,none,none,none,None,none,none,none,none,none,2797,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2797.csv,HLP_3,22.00691961,19.77285812,20.70443137,20.6766596,control,1170
none,none,none,none,none,none,none,None,none,none,none,none,none,2797,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2797.csv,WT_3,21.05851458,18.07136101,20.12021124,20.07977925,control,1170
,,,,,,,,,,,,,2797,,air,,,18,,control,1170
none,none,none,none,none,none,none,None,none,none,none,none,none,2799,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2799.csv,HLP_1,22.25834622,18.57185103,20.88766233,20.9031178,control,1175
none,none,none,none,none,none,none,None,none,none,none,none,none,2799,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2799.csv,WT_1,21.5513824,19.52950975,20.30748399,20.2150976,control,1175
none,none,none,none,none,none,none,None,none,none,none,none,none,2799,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2799.csv,HLP_2,21.47408976,18.65863542,20.52130982,20.49938552,control,1175
none,none,none,none,none,none,none,None,none,none,none,none,none,2799,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2799.csv,WT_2,21.66370348,18.34005417,20.33496846,20.25779195,control,1175
none,none,none,none,none,none,none,None,none,none,none,none,none,2799,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2799.csv,HLP_3,21.85996821,19.37891031,20.60373239,20.58451591,control,1175
none,none,none,none,none,none,none,None,none,none,none,none,none,2799,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2799.csv,WT_3,21.00203422,18.28927625,20.03314322,20.00848588,control,1175
,,,,,,,,,,,,,2799,,air,,,18,,control,1175
none,none,none,none,none,none,none,None,none,none,none,none,none,2801,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2801.csv,HLP_1,22.32110657,19.16337379,20.85409879,20.83947763,control,1180
none,none,none,none,none,none,none,None,none,none,none,none,none,2801,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2801.csv,WT_1,21.51625666,19.48650447,20.29413849,20.22221458,control,1180
none,none,none,none,none,none,none,None,none,none,none,none,none,2801,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2801.csv,HLP_2,21.48814733,18.62248448,20.5283646,20.51357891,control,1180
none,none,none,none,none,none,none,None,none,none,none,none,none,2801,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2801.csv,WT_2,21.54435822,18.11498249,20.33584701,20.25779195,control,1180
none,none,none,none,none,none,none,None,none,none,none,none,none,2801,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2801.csv,HLP_3,21.83895789,19.32147937,20.60516129,20.57742445,control,1180
none,none,none,none,none,none,none,None,none,none,none,none,none,2801,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2801.csv,WT_3,20.98790921,18.12225087,20.0508756,20.0298792,control,1180
,,,,,,,,,,,,,2801,,air,,,18,,control,1180
none,none,none,none,none,none,none,None,none,none,none,none,none,2803,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2803.csv,WT_1,21.59351732,19.50084162,20.31848007,20.22933106,control,1185
none,none,none,none,none,none,none,None,none,none,none,none,none,2803,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2803.csv,HLP_2,21.47408976,18.72367398,20.52649858,20.50648247,control,1185
none,none,none,none,none,none,none,None,none,none,none,none,none,2803,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2803.csv,WT_2,21.67071944,18.41979549,20.31852092,20.25779195,control,1185
none,none,none,none,none,none,none,None,none,none,none,none,none,2803,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2803.csv,HLP_3,21.85996821,19.41478789,20.61649942,20.58451591,control,1185
none,none,none,none,none,none,none,None,none,none,none,none,none,2803,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2803.csv,WT_3,20.98084597,18.28927625,20.02566359,19.99422113,control,1185
none,none,none,none,none,none,none,None,none,none,none,none,none,2803,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2803.csv,HLP_1,22.24439426,19.4076134,20.89907041,20.9243223,control,1185
,,,,,,,,,,,,,2803,,air,,,18,,control,1185
none,none,none,none,none,none,none,None,none,none,none,none,none,2805,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2805.csv,WT_1,21.64967012,19.50800942,20.32520038,20.23644704,control,1190
none,none,none,none,none,none,none,None,none,none,none,none,none,2805,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2805.csv,HLP_2,21.44596879,18.75978813,20.54724495,20.53486524,control,1190
none,none,none,none,none,none,none,None,none,none,none,none,none,2805,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2805.csv,WT_2,21.67071944,18.34005417,20.39514597,20.328909,control,1190
none,none,none,none,none,none,none,None,none,none,none,none,none,2805,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2805.csv,HLP_3,21.97195034,19.55816968,20.65572137,20.61287676,control,1190
none,none,none,none,none,none,none,None,none,none,none,none,none,2805,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2805.csv,WT_3,21.00203422,18.27476349,20.06045343,20.0298792,control,1190
none,none,none,none,none,none,none,None,none,none,none,none,none,2805,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2805.csv,HLP_1,22.30019072,19.75855985,20.88770347,20.89604864,control,1190
,,,,,,,,,,,,,2805,,air,,,18,,control,1190
none,none,none,none,none,none,none,None,none,none,none,none,none,2807,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2807.csv,WT_1,21.48814733,19.52950975,20.26475817,20.17950515,control,1195
none,none,none,none,none,none,none,None,none,none,none,none,none,2807,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2807.csv,HLP_2,21.43893733,18.8175435,20.49464682,20.47809171,control,1195
none,none,none,none,none,none,none,None,none,none,none,none,none,2807,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2807.csv,WT_2,21.57947428,18.26024861,20.32559141,20.24356251,control,1195
none,none,none,none,none,none,none,None,none,none,none,none,none,2807,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2807.csv,HLP_3,21.88097421,19.59398305,20.58196394,20.54905364,control,1195
none,none,none,none,none,none,none,None,none,none,none,none,none,2807,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2807.csv,WT_3,20.97378223,17.8893972,20.00696169,19.96568557,control,1195
none,none,none,none,none,none,none,None,none,none,none,none,none,2807,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2807.csv,HLP_1,22.22346275,19.5366755,20.88179888,20.88190885,control,1195
,,,,,,,,,,,,,2807,,air,,,18,,control,1195
none,none,none,none,none,none,none,None,none,none,none,none,none,2809,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2809.csv,HLP_1,22.27927061,19.47933513,20.869108,20.88190885,control,1200
none,none,none,none,none,none,none,None,none,none,none,none,none,2809,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2809.csv,WT_1,21.63563482,19.4936733,20.30189784,20.20798012,control,1200
none,none,none,none,none,none,none,None,none,none,none,none,none,2809,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2809.csv,HLP_2,21.47408976,19.0194237,20.58545492,20.56324004,control,1200
none,none,none,none,none,none,none,None,none,none,none,none,none,2809,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2809.csv,WT_2,21.67071944,18.34730603,20.32506189,20.24356251,control,1200
none,none,none,none,none,none,none,None,none,none,none,none,none,2809,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2809.csv,HLP_3,21.96495505,19.17775738,20.60505798,20.57742445,control,1200
none,none,none,none,none,none,none,None,none,none,none,none,none,2809,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2809.csv,WT_3,21.07968661,18.23121244,20.051354,20.0298792,control,1200
,,,,,,,,,,,,,2809,,air,,,18,,control,1200
none,none,none,none,none,none,none,None,none,none,none,none,none,2811,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2811.csv,WT_1,21.76188303,19.63694219,20.48071351,20.37866109,control,1205
none,none,none,none,none,none,none,None,none,none,none,none,none,2811,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2811.csv,HLP_2,21.54435822,18.85362358,20.66996268,20.65540312,control,1205
none,none,none,none,none,none,none,None,none,none,none,none,none,2811,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2811.csv,WT_2,21.84596181,18.41254893,20.47401703,20.39287147,control,1205
none,none,none,none,none,none,none,None,none,none,none,none,none,2811,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2811.csv,HLP_3,22.03488642,17.99133824,20.77730639,20.74040221,control,1205
none,none,none,none,none,none,none,None,none,none,none,none,none,2811,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2811.csv,WT_3,21.16433057,18.10044414,20.21275782,20.19374364,control,1205
none,none,none,none,none,none,none,None,none,none,none,none,none,2811,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2811.csv,HLP_1,22.48827999,18.84640861,21.10963277,21.12201741,control,1205
,,,,,,,,,,,,,2811,,air,,,18,,control,1205
none,none,none,none,none,none,none,None,none,none,none,none,none,2813,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2813.csv,WT_1,21.8249486,19.72280527,20.53573638,20.44969296,control,1210
none,none,none,none,none,none,none,None,none,none,none,none,none,2813,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2813.csv,HLP_2,21.62861644,18.94737061,20.7288964,20.71207712,control,1210
none,none,none,none,none,none,none,None,none,none,none,none,none,2813,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2813.csv,WT_2,21.99293334,18.68031967,20.53573615,20.44969296,control,1210
none,none,none,none,none,none,none,None,none,none,none,none,none,2813,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2813.csv,HLP_3,22.1257258,19.9371419,20.87742874,20.84655074,control,1210
none,none,none,none,none,none,none,None,none,none,none,none,none,2813,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2813.csv,WT_3,21.22776726,18.20942973,20.27128271,20.25779195,control,1210
none,none,none,none,none,none,none,None,none,none,none,none,none,2813,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2813.csv,HLP_1,22.52307355,18.73812121,21.10323591,21.10085422,control,1210
,,,,,,,,,,,,,2813,,air,,,18,,control,1210
none,none,none,none,none,none,none,None,none,none,none,none,none,2815,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2815.csv,HLP_1,22.33504809,18.65140628,20.94712445,20.94552237,control,1215
none,none,none,none,none,none,none,None,none,none,none,none,none,2815,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2815.csv,WT_1,21.67071944,19.55816968,20.36695674,20.27913233,control,1215
none,none,none,none,none,none,none,None,none,none,none,none,none,2815,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2815.csv,HLP_2,21.50220296,18.96899201,20.62983952,20.59869733,control,1215
none,none,none,none,none,none,none,None,none,none,none,none,none,2815,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2815.csv,WT_2,21.73384137,18.4994727,20.37363195,20.29335675,control,1215
none,none,none,none,none,none,none,None,none,none,none,none,none,2815,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2815.csv,HLP_3,21.94396631,19.7943017,20.73743855,20.70499461,control,1215
none,none,none,none,none,none,none,None,none,none,none,none,none,2815,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2815.csv,WT_3,21.13612376,18.12951871,20.14434447,20.10828245,control,1215
,,,,,,,,,,,,,2815,,air,,,18,,control,1215
none,none,none,none,none,none,none,None,none,none,none,none,none,2817,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2817.csv,WT_1,21.59351732,19.4649949,20.26020091,20.16526464,control,1220
none,none,none,none,none,none,none,None,none,none,none,none,none,2817,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2817.csv,HLP_2,21.45299976,18.83919312,20.53258988,20.52067485,control,1220
none,none,none,none,none,none,none,None,none,none,none,none,none,2817,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2817.csv,WT_2,21.69176443,18.54290604,20.3230411,20.23644704,control,1220
none,none,none,none,none,none,none,None,none,none,none,none,none,2817,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2817.csv,HLP_3,21.85296525,19.13460039,20.60381691,20.57033249,control,1220
none,none,none,none,none,none,none,None,none,none,none,none,none,2817,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2817.csv,WT_3,20.88897899,18.31829539,20.02222048,20.00135376,control,1220
none,none,none,none,none,none,none,None,none,none,none,none,none,2817,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2817.csv,HLP_1,22.25137048,18.39080607,20.79570229,20.78995205,control,1220
,,,,,,,,,,,,,2817,,air,,,18,,control,1220
none,none,none,none,none,none,none,None,none,none,none,none,none,2819,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2819.csv,WT_1,21.57245204,19.38608685,20.25575857,20.15102212,control,1225
none,none,none,none,none,none,none,None,none,none,none,none,none,2819,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2819.csv,HLP_2,21.40377276,18.8031078,20.54710128,20.52777029,control,1225
none,none,none,none,none,none,none,None,none,none,none,none,none,2819,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2819.csv,WT_2,21.69877846,18.53566847,20.31285485,20.22221458,control,1225
none,none,none,none,none,none,none,None,none,none,none,none,none,2819,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2819.csv,HLP_3,21.85996821,19.65841486,20.59091094,20.57033249,control,1225
none,none,none,none,none,none,none,None,none,none,none,none,none,2819,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2819.csv,WT_3,20.93138949,18.34730603,20.00728245,19.97282022,control,1225
none,none,none,none,none,none,none,None,none,none,none,none,none,2819,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2819.csv,HLP_1,22.24439426,18.44877643,20.82286258,20.82532994,control,1225
,,,,,,,,,,,,,2819,,air,,,18,,control,1225
none,none,none,none,none,none,none,None,none,none,none,none,none,2821,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2821.csv,HLP_1,22.20252697,18.40530184,20.82704372,20.83240403,control,1230
none,none,none,none,none,none,none,None,none,none,none,none,none,2821,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2821.csv,WT_1,21.5513824,19.38608685,20.24013669,20.13677758,control,1230
none,none,none,none,none,none,none,None,none,none,none,none,none,2821,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2821.csv,HLP_2,21.43893733,18.94737061,20.51620384,20.49938552,control,1230
none,none,none,none,none,none,none,None,none,none,none,none,none,2821,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2821.csv,WT_2,21.64967012,18.61525271,20.30819676,20.20798012,control,1230
none,none,none,none,none,none,none,None,none,none,none,none,none,2821,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2821.csv,HLP_3,21.85296525,19.66557139,20.57108614,20.54195969,control,1230
none,none,none,none,none,none,none,None,none,none,none,none,none,2821,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2821.csv,WT_3,20.9243223,18.10771358,19.99769566,19.97282022,control,1230
,,,,,,,,,,,,,2821,,air,,,18,,control,1230
none,none,none,none,none,none,none,None,none,none,none,none,none,2823,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2823.csv,HLP_1,22.24439426,18.34730603,20.83900755,20.83240403,control,1235
none,none,none,none,none,none,none,None,none,none,none,none,none,2823,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2823.csv,WT_1,21.62159758,19.35019896,20.29269226,20.20798012,control,1235
none,none,none,none,none,none,none,None,none,none,none,none,none,2823,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2823.csv,HLP_2,21.37563234,19.05543071,20.47949049,20.46389333,control,1235
none,none,none,none,none,none,none,None,none,none,none,none,none,2823,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2823.csv,WT_2,21.81794324,18.4994727,20.29175979,20.20086213,control,1235
none,none,none,none,none,none,none,None,none,none,none,none,none,2823,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2823.csv,HLP_3,21.8249486,19.64410026,20.58920829,20.56324004,control,1235
none,none,none,none,none,none,none,None,none,none,none,none,none,2823,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2823.csv,WT_3,21.03027833,18.18764222,20.0252691,19.99422113,control,1235
,,,,,,,,,,,,,2823,,air,,,18,,control,1235
none,none,none,none,none,none,none,None,none,none,none,none,none,2825,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2825.csv,WT_1,21.50220296,19.34301984,20.25420488,20.17238515,control,1240
none,none,none,none,none,none,none,None,none,none,none,none,none,2825,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2825.csv,HLP_2,21.38970352,18.88969058,20.4575098,20.43549059,control,1240
none,none,none,none,none,none,none,None,none,none,none,none,none,2825,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2825.csv,WT_2,21.60755842,18.56461557,20.22989125,20.16526464,control,1240
none,none,none,none,none,none,none,None,none,none,none,none,none,2825,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2825.csv,HLP_3,21.80393108,19.24964423,20.55130878,20.52777029,control,1240
none,none,none,none,none,none,none,None,none,none,none,none,none,2825,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2825.csv,WT_3,21.00203422,18.09317416,19.98876213,19.95855041,control,1240
none,none,none,none,none,none,none,None,none,none,none,none,none,2825,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2825.csv,HLP_1,22.21648463,18.35455737,20.86905074,20.88190885,control,1240
,,,,,,,,,,,,,2825,,air,,,18,,control,1240
none,none,none,none,none,none,none,None,none,none,none,none,none,2827,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2827.csv,WT_1,21.63563482,19.48650447,20.3707989,20.29335675,control,1245
none,none,none,none,none,none,none,None,none,none,none,none,none,2827,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2827.csv,HLP_2,21.43190539,18.9761981,20.56922265,20.54905364,control,1245
none,none,none,none,none,none,none,None,none,none,none,none,none,2827,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2827.csv,WT_2,21.73384137,18.62971572,20.33843491,20.25067748,control,1245
none,none,none,none,none,none,none,None,none,none,none,none,none,2827,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2827.csv,HLP_3,21.93696911,19.34301984,20.72925558,20.6908281,control,1245
none,none,none,none,none,none,none,None,none,none,none,none,none,2827,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2827.csv,WT_3,21.1149635,18.15858473,20.10527387,20.07265219,control,1245
none,none,none,none,none,none,none,None,none,none,none,none,none,2827,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2827.csv,HLP_1,22.34898773,18.30378689,20.96088887,20.96671801,control,1245
,,,,,,,,,,,,,2827,,air,,,18,,control,1245
none,none,none,none,none,none,none,None,none,none,none,none,none,2829,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2829.csv,HLP_1,22.32110657,19.19932887,20.91734298,20.93138949,control,1250
none,none,none,none,none,none,none,None,none,none,none,none,none,2829,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2829.csv,WT_1,21.58649604,19.29993425,20.23183375,20.13677758,control,1250
none,none,none,none,none,none,none,None,none,none,none,none,none,2829,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2829.csv,HLP_2,21.37563234,18.84640861,20.50940444,20.49938552,control,1250
none,none,none,none,none,none,none,None,none,none,none,none,none,2829,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2829.csv,WT_2,21.69877846,18.58632037,20.24459468,20.16526464,control,1250
none,none,none,none,none,none,none,None,none,none,none,none,none,2829,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2829.csv,HLP_3,21.88097421,19.68703793,20.6273648,20.59869733,control,1250
none,none,none,none,none,none,none,None,none,none,none,none,none,2829,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2829.csv,WT_3,20.98084597,18.04226932,20.01242809,19.97995436,control,1250
,,,,,,,,,,,,,2829,,air,,,18,,control,1250
none,none,none,none,none,none,none,None,none,none,none,none,none,2831,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2831.csv,HLP_1,22.1885674,19.10581869,20.84428857,20.86069546,control,1255
none,none,none,none,none,none,none,None,none,none,none,none,none,2831,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2831.csv,WT_1,21.52328278,19.35737757,20.16124706,20.05126797,control,1255
none,none,none,none,none,none,none,None,none,none,none,none,none,2831,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2831.csv,HLP_2,21.28412218,18.77423012,20.45281982,20.44259202,control,1255
none,none,none,none,none,none,none,None,none,none,none,none,none,2831,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2831.csv,WT_2,21.56542931,18.52843037,20.17027646,20.08690581,control,1255
none,none,none,none,none,none,none,None,none,none,none,none,none,2831,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2831.csv,HLP_3,21.78290922,19.57249656,20.51768423,20.48519015,control,1255
none,none,none,none,none,none,none,None,none,none,none,none,none,2831,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2831.csv,WT_3,20.9243223,18.00589266,19.93655491,19.9014509,control,1255
,,,,,,,,,,,,,2831,,air,,,18,,control,1255
none,none,none,none,none,none,none,None,none,none,none,none,none,2833,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2833.csv,HLP_1,22.11175576,18.83919312,20.75313323,20.75456179,control,1260
none,none,none,none,none,none,none,None,none,none,none,none,none,2833,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2833.csv,WT_1,21.56542931,19.32866004,20.19758635,20.10828245,control,1260
none,none,none,none,none,none,none,None,none,none,none,none,none,2833,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2833.csv,HLP_2,21.35452192,19.01222074,20.44551227,20.42838865,control,1260
none,none,none,none,none,none,none,None,none,none,none,none,none,2833,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2833.csv,WT_2,21.63563482,18.52119174,20.22134341,20.12965455,control,1260
none,none,none,none,none,none,none,None,none,none,none,none,none,2833,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2833.csv,HLP_3,21.71280507,19.55816968,20.50308429,20.47809171,control,1260
none,none,none,none,none,none,none,None,none,none,none,none,none,2833,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2833.csv,WT_3,21.03027833,18.02044493,19.96232595,19.91572882,control,1260
,,,,,,,,,,,,,2833,,air,,,18,,control,1260
none,none,none,none,none,none,none,None,none,none,none,none,none,2835,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2835.csv,WT_1,21.59351732,19.25683007,20.19799777,20.11540699,control,1265
none,none,none,none,none,none,none,None,none,none,none,none,none,2835,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2835.csv,HLP_2,21.35452192,19.50800942,20.45052606,20.42838865,control,1265
none,none,none,none,none,none,none,None,none,none,none,none,none,2835,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2835.csv,WT_2,21.705792,18.53566847,20.16442858,20.08690581,control,1265
none,none,none,none,none,none,none,None,none,none,none,none,none,2835,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2835.csv,HLP_3,21.74786316,19.57249656,20.5292445,20.49938552,control,1265
none,none,none,none,none,none,none,None,none,none,none,none,none,2835,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2835.csv,WT_3,20.95258808,18.04954305,19.9351398,19.89431117,control,1265
none,none,none,none,none,none,none,None,none,none,none,none,none,2835,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2835.csv,HLP_1,22.20950604,18.11498249,20.74570443,20.74040221,control,1265
